enst	hgnc	ensg	mis_n_pos	mis_prop_exp	mis_n_exp	mis_prop_obs	mis_n_obs	mis_oe	mis_oe_diff	mis_z	mis_p	non_n_pos	non_prop_exp	non_n_exp	non_prop_obs	non_n_obs	non_oe	non_oe_diff	non_z	non_p	syn_n_pos	syn_prop_exp	syn_n_exp	syn_prop_obs	syn_n_obs	syn_oe	syn_oe_diff	syn_z	syn_p
ENST00000400454	DSCAM	ENSG00000171587	12876	0.1005623801165208	1294.84	0.0733146940043491	944.0	0.7290476043372155	-0.219295850193986	-10.280561030387409	4.311210747596525e-25	696	0.0994522036301779	69.22	0.021551724137931	15.0	0.2167003756139844	-0.5597419156322208	-6.86727061047057	3.2720930436180917e-12	4074	0.1227863537012787	500.23	0.1286205203730976	524.0	1.0475181416548387	0.1295939591190117	1.1346491795816287	0.8717388307336719
ENST00000372901	UBR2	ENSG00000024048	11545	0.0963385149126885	1112.23	0.0716327414465136	827.0	0.7435512438973954	-0.2005819253569934	-8.996893169426615	1.160976569267069e-19	809	0.0859611531169818	69.54	0.0185414091470951	15.0	0.2157031924072476	-0.5595957891880758	-6.841131153992689	3.928513996069645e-12	3289	0.1185024361634155	389.75	0.1170568561872909	385.0	0.9878127004490058	0.0810228217516183	-0.2565073790014279	0.398779541690631
ENST00000359947	PTPRF	ENSG00000142949	12028	0.104362895115158	1255.28	0.0808114399733954	972.0	0.7743292333184628	-0.1733174306378843	-8.448417301975129	1.4763915041197798e-17	588	0.1117224784620724	65.69	0.0255102040816326	15.0	0.2283452580301415	-0.5437446883676903	-6.636103465594264	1.6104190074835786e-11	3906	0.131905553480067	515.22	0.1318484383000512	515.0	0.9995729979426264	0.0800244561471742	-0.0105487898416302	0.4957917197726927
ENST00000371372	CACNA1B	ENSG00000148408	14817	0.1025728089619588	1519.82	0.0739015995140716	1095.0	0.7204800568488374	-0.2318931392565217	-11.502981394130074	6.371805309494353e-31	639	0.1029909669594667	65.81	0.0234741784037558	15.0	0.2279288861875094	-0.5432497855033593	-6.613194332730983	1.8805708661605777e-11	4774	0.1339490417037734	639.47	0.1298701298701298	620.0	0.9695529110044256	0.0416817267120539	-0.8274542608731276	0.2039898183036207
ENST00000343455	DICER1	ENSG00000100697	12587	0.0962181508516273	1211.1	0.0665766266783189	838.0	0.6919329535133351	-0.2545255778922327	-11.27720140666652	8.503527594064253e-30	821	0.079147001919871	64.98	0.0182704019488428	15.0	0.2308402585410895	-0.5358384178797365	-6.46114637153606	5.19563729304843e-11	3697	0.11941847984545	441.49	0.1179334595618068	436.0	0.9875648372556568	0.0750979515078746	-0.2784431627508071	0.3903360949532283
ENST00000683244	AFDN	ENSG00000130396	11804	0.0982814694486238	1160.11	0.0876821416468993	1035.0	0.8921567782365466	-0.0532003938288588	-3.868312990060082	5.479546924039361e-05	711	0.090486569569528	64.34	0.0210970464135021	15.0	0.2331364625427416	-0.5338260512382972	-6.449589639086038	5.6076704954142166e-11	3583	0.1237829257949412	443.51	0.1275467485347474	457.0	1.03041645058736	0.117532900861246	0.6840948771000661	0.7530423717167702
ENST00000590469	APC2	ENSG00000115266	13745	0.1099338328838703	1511.04	0.1165514732630047	1602.0	1.0601969504447268	0.1077656392343238	2.4802685316564013	0.9934358264595547	549	0.115030758868612	63.15	0.0273224043715847	15.0	0.2375296912114014	-0.5304537322143102	-6.441040871065983	5.932845577698502e-11	5050	0.1370605981032271	692.16	0.1611881188118812	814.0	1.1760286638927415	0.2452334674676074	4.985536786364388	0.9999996910498952
ENST00000268182	IQGAP1	ENSG00000140575	10845	0.0950464733331946	1030.78	0.0789303826648225	856.0	0.830439084964784	-0.1114873553141014	-5.72259931075889	5.24532418756322e-09	685	0.0899088052480382	61.59	0.0218978102189781	15.0	0.2435460301997077	-0.5181978041421622	-6.222728385684932	2.4429140223319365e-10	3187	0.126083191381701	401.83	0.1314716033887668	419.0	1.042729512480402	0.1341331562432086	0.9164065490372574	0.8202731491666675
ENST00000524717	MAML2	ENSG00000184384	7563	0.0976384587910283	738.44	0.0953325399973555	721.0	0.9763826444937976	0.0448968887669132	-0.6756010450366103	0.2496469889244945	442	0.1242509272550822	54.92	0.0339366515837104	15.0	0.2731245447924253	-0.4793744425536853	-5.7560939733660526	4.304123872342105e-09	2282	0.1221693950897057	278.79	0.1428571428571428	326.0	1.169338928942932	0.279319106954278	3.0177583600287097	0.9987267406548918
ENST00000369367	SCAF11	ENSG00000139218	9632	0.0939891077467325	905.3	0.0879360465116279	847.0	0.9356014580801943	-0.0023948142497183	-2.035765881625128	0.0208869349861509	657	0.0829996856719133	54.53	0.0228310502283105	15.0	0.2750779387493123	-0.4707592973008003	-5.590232631737465	1.133828011544838e-08	2789	0.1153371060259911	321.68	0.1133022588741484	316.0	0.9823427008206912	0.0851273397723573	-0.3364206292659336	0.368276847619854
ENST00000509018	RAPGEF6	ENSG00000158987	10558	0.0959731613868024	1013.28	0.0843909831407463	891.0	0.8793225959261014	-0.0621346669452742	-4.040317650359954	2.668942723330341e-05	646	0.0807659632077035	52.17	0.023219814241486	15.0	0.2875215641173088	-0.4523243255322312	-5.367910767853454	3.9826971354950206e-08	3076	0.1169638328359316	359.78	0.1222366710013004	376.0	1.045083106342765	0.1421829153304215	0.9099605533639314	0.81857834331528
ENST00000262719	PHLPP1	ENSG00000081913	10783	0.1024918015415455	1105.17	0.093851432810906	1012.0	0.9156962277296704	-0.0284499450625197	-2.958273365726397	0.0015468381859607	509	0.098609265514455	50.19	0.0294695481335952	15.0	0.2988643156007173	-0.438479952586138	-5.23204034628836	8.382457259851568e-08	3516	0.1307508708074556	459.72	0.1484641638225255	522.0	1.1354737666405637	0.2207000392667004	3.115511171739007	0.99908186803569
ENST00000375377	JCAD	ENSG00000165757	8752	0.1001433048195436	876.45	0.0971206581352833	850.0	0.9698214387586284	0.0326229584350017	-0.941983735690002	0.1731004834727457	494	0.0977160655977773	48.27	0.0303643724696356	15.0	0.3107520198881292	-0.4212859603194989	-5.041472397341427	2.3098174927831677e-07	2698	0.1253819345585021	338.28	0.1308376575240919	353.0	1.043514248551496	0.1431737836539244	0.8557493481311375	0.8039317811076006
ENST00000284037	ERBIN	ENSG00000112851	9342	0.0943904094776295	881.8	0.0931278098908156	870.0	0.9866182807892948	0.0494291395274469	-0.4173987390437347	0.3381933885239475	596	0.08141809773552	48.53	0.0251677852348993	15.0	0.3090871625798475	-0.4212485544800958	-5.021444319829896	2.564218561441608e-07	2693	0.1168488118915363	314.67	0.1169699220200519	315.0	1.0010487177042615	0.1048816915410318	0.0195645094217473	0.5078046121052043
ENST00000423312	KIF26A	ENSG00000066735	11456	0.1103593632821959	1264.28	0.1174930167597765	1346.0	1.0646375802828487	0.1166293142301637	2.436781633383814	0.9925906875013868	411	0.1133774778804041	46.6	0.0364963503649635	15.0	0.3218884120171674	-0.4077573612353071	-4.9159547814338165	4.417539541038482e-07	4258	0.1303147329446768	554.88	0.1690934711131987	720.0	1.2975778546712804	0.3751721082489899	7.516552345475962	0.999999999999972
ENST00000402939	MAGI1	ENSG00000151276	9353	0.1006520923926978	941.4	0.0996471720303645	932.0	0.9900148714680264	0.0505942877507376	-0.3230218092921068	0.3733393626426847	487	0.0948373316274247	46.19	0.0308008213552361	15.0	0.3247456159341849	-0.4008713434951148	-4.823243161121878	7.062130351009657e-07	2924	0.1256520269998371	367.41	0.146374829001368	428.0	1.1649111346996543	0.2605241052275595	3.3807282166420696	0.999638529940866
ENST00000305135	YEATS2	ENSG00000163872	9092	0.0996423397253481	905.95	0.0886493620765508	806.0	0.8896738230586676	-0.0485382035180018	-3.499577117285674	0.000232998394694	510	0.089805323855401	45.8	0.0294117647058823	15.0	0.3275109170305677	-0.3961902142388239	-4.77042997650867	9.191654218297658e-07	3025	0.112756133670092	341.09	0.1107438016528925	335.0	0.9821454748013722	0.0821079074623652	-0.3499215873971748	0.3631987728003976
ENST00000314250	TNS2	ENSG00000111077	8840	0.1042332434697892	921.42	0.0930995475113122	823.0	0.8931866032862321	-0.0457028311608963	-3.425822783198569	0.0003064700788844	436	0.1009461498708605	44.01	0.0344036697247706	15.0	0.3408316291751875	-0.379042758232695	-4.6121613918692	1.992516906060178e-06	3080	0.12772816272022	393.4	0.1292207792207792	398.0	1.0116929334011184	0.1039830778159749	0.2481728902633256	0.5979996796172746
ENST00000288235	MYO1E	ENSG00000157483	7284	0.0968759204555498	705.64	0.0971993410214168	708.0	1.0033444816053512	0.0734623834953833	0.0933191918939282	0.5371750071571071	448	0.0933951970346979	41.84	0.0334821428571428	15.0	0.3585086042065009	-0.3529847507974313	-4.358019679134095	6.562229265998517e-06	2059	0.129350410814613	266.33	0.1568722680913064	323.0	1.212781136184433	0.3248429664192066	3.721348179992743	0.9999009190053202
ENST00000359600	ZSWIM5	ENSG00000162415	7479	0.101146845969623	756.48	0.0834336141195346	624.0	0.8248730964467005	-0.1075661437150201	-5.0804131098023255	1.883074837060015e-07	408	0.1012465148684632	41.31	0.0367647058823529	15.0	0.3631082062454611	-0.3477916804803312	-4.317744694345958	7.8815805659624e-06	2497	0.1263624544027294	315.53	0.1213456147376852	303.0	0.9602890374924732	0.0634215120830533	-0.7545096891340427	0.2252716147960288
ENST00000471454	STXBP5L	ENSG00000145087	7575	0.0978699228639455	741.36	0.0871287128712871	660.0	0.89025574619618	-0.0413740726410456	-3.146192717990264	0.0008270548660948	471	0.0854087368416155	40.23	0.0318471337579617	15.0	0.3728560775540641	-0.3316149850816636	-4.159099849288541	1.5975210915905287e-05	2307	0.1134586871889131	261.75	0.1257043779800606	290.0	1.10792741165234	0.2219930685674958	1.8545507402450372	0.9681697959914572
ENST00000651351	ADAMTSL2	ENSG00000197859	6051	0.1036519110297441	627.2	0.08841513799372	535.0	0.8529974489795917	-0.0729083522284778	-3.888477314895159	5.04375483229504e-05	331	0.1192091802436131	39.46	0.0453172205438066	15.0	0.3801317790167258	-0.3270381767429398	-4.148775560553549	1.6712916079901222e-05	1794	0.1390284663490266	249.42	0.1477146042363433	265.0	1.062464918611178	0.1776190176998906	1.0633878070083924	0.8561969400527601
ENST00000254900	BRD8	ENSG00000112983	8090	0.0984040782325274	796.09	0.0713226205191594	577.0	0.7247924229672524	-0.2092487003568666	-8.177749066397704	1.445976139253215e-16	459	0.0870449340139846	39.95	0.0326797385620915	15.0	0.3754693366708385	-0.3282558729752988	-4.131719642880117	1.8002970634314966e-05	2466	0.1172269703921333	289.08	0.113544201135442	280.0	0.9685900096859	0.0768984526165401	-0.5685029812402763	0.2848467409768574
ENST00000366577	MTR	ENSG00000116984	8261	0.0989586887659715	817.5	0.080135576806682	662.0	0.8097859327217125	-0.1251446128490831	-5.729390437576344	5.039608179313469e-09	480	0.0806846595671838	38.73	0.03125	15.0	0.3872966692486445	-0.3107330237889343	-3.9767146331311816	3.493696615422173e-05	2489	0.1211174844388867	301.46	0.1257533145841703	313.0	1.038280368871492	0.1441076488944138	0.7088773990965151	0.7607997192748268
ENST00000286355	ADCY8	ENSG00000155897	7996	0.0994567113928843	795.26	0.0842921460730365	674.0	0.8475215652742499	-0.0865235527024308	-4.531030800991378	2.9348289519516825e-06	408	0.0942747519018183	38.46	0.0367647058823529	15.0	0.3900156006240249	-0.3092254579587963	-3.9753727863456536	3.513454904731846e-05	2547	0.1293188551078625	329.38	0.1338829996073812	341.0	1.0352784018458925	0.1360486348726293	0.6864570390859124	0.7537875267898246
ENST00000061240	TLL1	ENSG00000038295	6654	0.0973811514166481	647.97	0.0864141869552149	575.0	0.8873867617327962	-0.0394620408939254	-3.0174368003128422	0.0012746109560775	445	0.0852706297862931	37.95	0.0337078651685393	15.0	0.3952569169960474	-0.3004341774698998	-3.894665406335636	4.9167185946609725e-05	1895	0.120696970340814	228.72	0.1255936675461741	238.0	1.0405736271423576	0.1620983345790098	0.6543202898369977	0.7435472617177256
ENST00000619572	FAM214A	ENSG00000047346	7070	0.0939352258229554	664.12	0.0912305516265912	645.0	0.9712100222851292	0.0436042209745802	-0.7795263491430479	0.2178348611633569	473	0.0799820411041648	37.83	0.0317124735729386	15.0	0.3965107057890563	-0.2978427909313047	-3.869987695871383	5.442042312833452e-05	2052	0.11815514849573	242.45	0.1193957115009746	245.0	1.0105176325015468	0.1287208176802775	0.1740945144573696	0.5691044079004178
ENST00000285199	USP43	ENSG00000154914	7062	0.1017912983549667	718.85	0.0835457377513452	590.0	0.8207553731654726	-0.1099630862204252	-5.070807365126948	1.9806579052365025e-07	359	0.1024049198872518	36.76	0.0417827298050139	15.0	0.4080522306855277	-0.2856945325707634	-3.788595189035074	7.575077209079073e-05	2377	0.1294332096886515	307.66	0.1253681110643668	298.0	0.9686017031788337	0.0728602548846687	-0.5904209632214021	0.2774542298517956
ENST00000320785	KIF1C	ENSG00000129250	6933	0.1026883365484209	711.94	0.08293667964806	575.0	0.8076523302525493	-0.1227654005136573	-5.417911632425676	3.014960204640171e-08	365	0.099995099231123	36.5	0.0410958904109589	15.0	0.410958904109589	-0.2812651050838207	-3.750974383798256	8.807434865109653e-05	2340	0.1293765378582918	302.74	0.1444444444444444	338.0	1.1164695778555855	0.2215755958907853	2.1717903642616347	0.98506426059159
ENST00000346183	NFATC3	ENSG00000072736	6864	0.099863772495082	685.46	0.1005244755244755	690.0	1.006623289469845	0.0776480192401014	0.1825731173417078	0.5724335104860102	416	0.0872435086430235	36.29	0.0360576923076923	15.0	0.4133370074400661	-0.2758405784153566	-3.6995787192452823	0.000107978824767	2290	0.1113818119045043	255.06	0.1170305676855895	268.0	1.050733160824904	0.1664191620554239	0.8592228176434876	0.8048912015299519
ENST00000458235	JAK3	ENSG00000105639	7073	0.1021943378692456	722.82	0.0849710165417785	601.0	0.8314656484325281	-0.0994588551165284	-4.782050367406151	8.675809317588211e-07	333	0.1078200644450287	35.9	0.045045045045045	15.0	0.4178272980501393	-0.2732125950064767	-3.693456196698529	0.0001106133159388	2353	0.1349979069084216	317.65	0.1296217594560136	305.0	0.9601762946639384	0.0624542857418749	-0.7631502285028525	0.2226869037985856
ENST00000176763	STK10	ENSG00000072786	6277	0.0976549016443943	612.98	0.0869842281344591	546.0	0.890730529544194	-0.0340705969206677	-2.847964300691937	0.0021999929959716	360	0.099526223492815	35.83	0.0416666666666666	15.0	0.4186435947530003	-0.2706404083807916	-3.667094111439044	0.0001226612615826	1802	0.1380932208812393	248.84	0.1315205327413984	237.0	0.9524192252049508	0.0677684463322775	-0.8087310022284724	0.209334945748021
ENST00000397412	CRAMP1	ENSG00000007545	7928	0.1030076057553402	816.64	0.100151362260343	794.0	0.9722766457680252	0.0372336525145235	-0.8366581045736395	0.2013923874441665	356	0.1004972535607292	35.78	0.0421348314606741	15.0	0.4192286193404136	-0.2699955454904061	-3.66251964420897	0.0001248732970063	2710	0.1299556574626917	352.18	0.1630996309963099	442.0	1.255040036345051	0.3524574384789395	5.13122348002477	0.999999856067558
ENST00000315757	ITGA11	ENSG00000137809	7699	0.0996246745108897	767.01	0.0835173399142745	643.0	0.8383202305054693	-0.0945277209458711	-4.718952328036068	1.1853118026432975e-06	355	0.1000301614832832	35.51	0.0422535211267605	15.0	0.4224162207828781	-0.2655637975970112	-3.628164742945752	0.0001427215528974	2348	0.1335307558094623	313.53	0.1337308347529812	314.0	1.0014990591012023	0.1045341045577656	0.0285025162733841	0.5113693194250358
ENST00000683283	MICAL2	ENSG00000133816	7261	0.0980672799707795	712.07	0.0955791213331497	694.0	0.9746232814189616	0.0443782068824305	-0.712897593272648	0.2379545642810057	382	0.0924928796749851	35.33	0.0392670157068062	15.0	0.4245683555052363	-0.2613176543146568	-3.5906678243429107	0.0001649158871563	2251	0.1275446550010017	287.1	0.1452687694358063	327.0	1.1389759665621733	0.2470200067154044	2.5208648191250007	0.9941466592069084
ENST00000340080	MIOS	ENSG00000164654	5710	0.096795791541178	552.7	0.0949211908931698	542.0	0.9806404921295456	0.0598714260918521	-0.4790773106024467	0.3159418152192401	408	0.0866905521224073	35.37	0.0367647058823529	15.0	0.4240882103477523	-0.2609621613360847	-3.5839393928256142	0.0001692253255907	1670	0.1167219353370518	194.93	0.1329341317365269	222.0	1.13887036372031	0.2708060675329293	2.0633605803372426	0.9804608088629202
ENST00000264344	FAM13A	ENSG00000138640	6703	0.0950379982679315	637.04	0.0786215127554826	527.0	0.8272635941228181	-0.0988643793519538	-4.583011902877426	2.291629700266792e-06	401	0.0856594421861992	34.35	0.0374064837905236	15.0	0.4366812227074235	-0.2435454204917153	-3.452665603994367	0.0002775383204823	1956	0.1250021056300723	244.5	0.1175869120654396	230.0	0.9406952965235174	0.057944123215318	-0.9916187937501056	0.1606917589510059
ENST00000260505	TTLL7	ENSG00000137941	5783	0.0940989391041569	544.17	0.0667473629604011	386.0	0.7093371556682655	-0.2106942401890524	-7.124037653522018	5.240519524118419e-13	418	0.0817767685293596	34.18	0.0358851674641148	15.0	0.4388531304856641	-0.239914637146731	-3.423988045803657	0.0003085466770632	1689	0.1191258306173526	201.2	0.127886323268206	216.0	1.0735586481113322	0.2032428975401793	1.1114334057815878	0.8668090800628231
ENST00000622235	SCARF2	ENSG00000244486	5166	0.1110755423652666	573.82	0.0942702284165698	487.0	0.8486981980411975	-0.0741592331499412	-3.843989406182928	6.052511670573453e-05	270	0.1230276193393514	33.22	0.0555555555555555	15.0	0.4515352197471403	-0.2300026053151641	-3.375294006508162	0.0003686843521642	1725	0.1408174431642356	242.91	0.1431884057971014	247.0	1.0168375118356594	0.1334024774065537	0.283105499680111	0.611452017073125
ENST00000350612	SUPT20H	ENSG00000102710	5030	0.0963195639046038	484.49	0.0854870775347912	430.0	0.8875312183946005	-0.0278212526124478	-2.6040387935662994	0.0046066163898077	354	0.0940415186898219	33.29	0.0423728813559322	15.0	0.4505857614899369	-0.2260881185772311	-3.3305401573512543	0.0004333883009267	1564	0.1133985115435168	177.36	0.1080562659846547	169.0	0.9528642309427152	0.0914409477300817	-0.6663069081471631	0.2526074754687167
ENST00000316341	SLC12A4	ENSG00000124067	6898	0.1034184650297493	713.38	0.0895911858509713	618.0	0.8662984664554655	-0.0642179277984542	-3.7714155517810815	8.11620466279659e-05	304	0.1082845318831555	32.92	0.0493421052631578	15.0	0.4556500607533414	-0.2217671166951312	-3.307260786029768	0.0004710656962397	2262	0.1320115264402146	298.61	0.1348364279398762	305.0	1.0213991493921837	0.1270694257741484	0.3969051225706035	0.6542812867172384
ENST00000665637	RAPGEF5	ENSG00000136237	5728	0.095074930085311	544.59	0.0921787709497206	528.0	0.9695367156943756	0.0494317686634296	-0.7472821501983025	0.2274466324003587	365	0.0907629946172747	33.13	0.0410958904109589	15.0	0.4527618472683368	-0.222535525936992	-3.3031044884781804	0.0004781037552444	1682	0.1252663372739794	210.7	0.124256837098692	209.0	0.9919316563834836	0.1182178361425037	-0.1250732067639845	0.4502327973063748
